ES0031408111422004VY0F;28/10/2021;9;0;R
ES0031408111422004VY0F;28/10/2021;10;0;R
ES0031408111422004VY0F;28/10/2021;11;0;R
ES0031408111422004VY0F;28/10/2021;12;0;R
ES0031408111422004VY0F;28/10/2021;13;0;R
ES0031408111422004VY0F;28/10/2021;14;0;R
ES0031408111422004VY0F;28/10/2021;15;0;R
ES0031408111422004VY0F;28/10/2021;16;0;R
ES0031408111422004VY0F;28/10/2021;17;0;R
ES0031408111422004VY0F;28/10/2021;18;0;R
ES0031408111422004VY0F;28/10/2021;19;0;R
ES0031408111422004VY0F;28/10/2021;20;0;R
ES0031408111422004VY0F;28/10/2021;21;0;R
ES0031408111422004VY0F;28/10/2021;22;0;R
ES0031408111422004VY0F;28/10/2021;23;0;R
ES0031408111422004VY0F;29/10/2021;0;0;R
ES0031408111422004VY0F;29/10/2021;1;0;R
ES0031408111422004VY0F;29/10/2021;2;0;R
ES0031408111422004VY0F;29/10/2021;3;0;R
ES0031408111422004VY0F;29/10/2021;4;0;R
ES0031408111422004VY0F;29/10/2021;5;0;R
ES0031408111422004VY0F;29/10/2021;6;0;R
ES0031408111422004VY0F;29/10/2021;7;0;R
ES0031408111422004VY0F;29/10/2021;8;0;R
ES0031408111422004VY0F;29/10/2021;9;0;R
ES0031408111422004VY0F;29/10/2021;10;0;R
ES0031408111422004VY0F;29/10/2021;11;0;R
ES0031408111422004VY0F;29/10/2021;12;0;R
ES0031408111422004VY0F;29/10/2021;13;0;R
ES0031408111422004VY0F;29/10/2021;14;0;R
ES0031408111422004VY0F;29/10/2021;15;0;R
ES0031408111422004VY0F;29/10/2021;16;0;R
ES0031408111422004VY0F;29/10/2021;17;0;R
ES0031408111422004VY0F;29/10/2021;18;0;R
ES0031408111422004VY0F;29/10/2021;19;0;R
ES0031408111422004VY0F;29/10/2021;20;0;R
ES0031408111422004VY0F;29/10/2021;21;0;R
ES0031408111422004VY0F;29/10/2021;22;0;R
ES0031408111422004VY0F;29/10/2021;23;0;R
ES0031408111422004VY0F;30/10/2021;0;0;R
ES0031408111422004VY0F;30/10/2021;1;0;R
ES0031408111422004VY0F;30/10/2021;2;0;R
ES0031408111422004VY0F;30/10/2021;3;0;R
ES0031408111422004VY0F;30/10/2021;4;0;R
ES0031408111422004VY0F;30/10/2021;5;0;R
ES0031408111422004VY0F;30/10/2021;6;0;R
ES0031408111422004VY0F;30/10/2021;7;0;R
ES0031408111422004VY0F;30/10/2021;8;0;R
ES0031408111422004VY0F;30/10/2021;9;0;R
ES0031408111422004VY0F;30/10/2021;10;0;R
ES0031408111422004VY0F;30/10/2021;11;0;R
ES0031408111422004VY0F;30/10/2021;12;0;R
ES0031408111422004VY0F;30/10/2021;13;0;R
ES0031408111422004VY0F;30/10/2021;14;0;R
ES0031408111422004VY0F;30/10/2021;15;0;R
ES0031408111422004VY0F;30/10/2021;16;0;R
ES0031408111422004VY0F;30/10/2021;17;0;R
ES0031408111422004VY0F;30/10/2021;18;0;R
ES0031408111422004VY0F;30/10/2021;19;0;R
ES0031408111422004VY0F;30/10/2021;20;0;R
ES0031408111422004VY0F;30/10/2021;21;0;R
ES0031408111422004VY0F;30/10/2021;22;0;R
ES0031408111422004VY0F;30/10/2021;23;0;R
ES0031408111422004VY0F;31/10/2021;0;0;R
ES0031408111422004VY0F;31/10/2021;1;0;R
ES0031408111422004VY0F;31/10/2021;2;0;R
ES0031408111422004VY0F;31/10/2021;2;0;R
ES0031408111422004VY0F;31/10/2021;3;0;R
ES0031408111422004VY0F;31/10/2021;4;0;R
ES0031408111422004VY0F;31/10/2021;5;0;R
ES0031408111422004VY0F;31/10/2021;6;0;R
ES0031408111422004VY0F;31/10/2021;7;0;R
ES0031408111422004VY0F;31/10/2021;8;0;R
ES0031408111422004VY0F;31/10/2021;9;0;R
ES0031408111422004VY0F;31/10/2021;10;0;R
ES0031408111422004VY0F;31/10/2021;11;0;R
ES0031408111422004VY0F;31/10/2021;12;0;R
ES0031408111422004VY0F;31/10/2021;13;0;R
ES0031408111422004VY0F;31/10/2021;14;0;R
ES0031408111422004VY0F;31/10/2021;15;0;R
ES0031408111422004VY0F;31/10/2021;16;0;R
ES0031408111422004VY0F;31/10/2021;17;0;R
ES0031408111422004VY0F;31/10/2021;18;0;R
ES0031408111422004VY0F;31/10/2021;19;0;R
ES0031408111422004VY0F;31/10/2021;20;0;R
ES0031408111422004VY0F;31/10/2021;21;0;R
ES0031408111422004VY0F;31/10/2021;22;0;R
ES0031408111422004VY0F;01/11/2021;0;0;R
ES0031408111422004VY0F;01/11/2021;1;0;R
ES0031408111422004VY0F;01/11/2021;2;0;R
ES0031408111422004VY0F;01/11/2021;3;0;R
ES0031408111422004VY0F;01/11/2021;4;0;R
ES0031408111422004VY0F;01/11/2021;5;0;R
ES0031408111422004VY0F;01/11/2021;6;0;R
ES0031408111422004VY0F;01/11/2021;7;0;R
ES0031408111422004VY0F;01/11/2021;8;0;R
ES0031408111422004VY0F;01/11/2021;9;0;R
ES0031408111422004VY0F;01/11/2021;10;0;R
ES0031408111422004VY0F;01/11/2021;11;0;R
ES0031408111422004VY0F;01/11/2021;12;0;R
ES0031408111422004VY0F;01/11/2021;13;0;R
ES0031408111422004VY0F;01/11/2021;14;0;R
ES0031408111422004VY0F;01/11/2021;15;0;R
ES0031408111422004VY0F;01/11/2021;16;0;R
ES0031408111422004VY0F;01/11/2021;17;0;R
ES0031408111422004VY0F;01/11/2021;18;0;R
ES0031408111422004VY0F;01/11/2021;19;0;R
ES0031408111422004VY0F;01/11/2021;20;0;R
ES0031408111422004VY0F;01/11/2021;21;0;R
ES0031408111422004VY0F;01/11/2021;22;0;R
ES0031408111422004VY0F;01/11/2021;23;0;R
ES0031408111422004VY0F;02/11/2021;0;0;R
ES0031408111422004VY0F;02/11/2021;1;0;R
ES0031408111422004VY0F;02/11/2021;2;0;R
ES0031408111422004VY0F;02/11/2021;3;0;R
ES0031408111422004VY0F;02/11/2021;4;0;R
ES0031408111422004VY0F;02/11/2021;5;0;R
ES0031408111422004VY0F;02/11/2021;6;0;R
ES0031408111422004VY0F;02/11/2021;7;0;R
ES0031408111422004VY0F;02/11/2021;8;0;R
ES0031408111422004VY0F;02/11/2021;9;0;R
ES0031408111422004VY0F;02/11/2021;10;0;R
ES0031408111422004VY0F;02/11/2021;11;0;R
ES0031408111422004VY0F;02/11/2021;12;0;R
ES0031408111422004VY0F;02/11/2021;13;0;R
ES0031408111422004VY0F;02/11/2021;14;0;R
ES0031408111422004VY0F;02/11/2021;15;0;R
ES0031408111422004VY0F;02/11/2021;16;0;R
ES0031408111422004VY0F;02/11/2021;17;0;R
ES0031408111422004VY0F;02/11/2021;18;0;R
ES0031408111422004VY0F;02/11/2021;19;0;R
ES0031408111422004VY0F;02/11/2021;20;0;R
ES0031408111422004VY0F;02/11/2021;21;0;R
ES0031408111422004VY0F;02/11/2021;22;0;R
ES0031408111422004VY0F;02/11/2021;23;0;R
ES0031408111422004VY0F;03/11/2021;0;0;R
ES0031408111422004VY0F;03/11/2021;1;0;R
ES0031408111422004VY0F;03/11/2021;2;0;R
ES0031408111422004VY0F;03/11/2021;3;0;R
ES0031408111422004VY0F;03/11/2021;4;0;R
ES0031408111422004VY0F;03/11/2021;5;0;R
ES0031408111422004VY0F;03/11/2021;6;0;R
ES0031408111422004VY0F;03/11/2021;7;0;R
ES0031408111422004VY0F;03/11/2021;8;0;R
ES0031408111422004VY0F;03/11/2021;9;0;R
ES0031408111422004VY0F;03/11/2021;10;0;R
ES0031408111422004VY0F;03/11/2021;11;0;R
ES0031408111422004VY0F;03/11/2021;12;0;R
ES0031408111422004VY0F;03/11/2021;13;0;R
ES0031408111422004VY0F;03/11/2021;14;0;R
ES0031408111422004VY0F;03/11/2021;15;0;R
ES0031408111422004VY0F;03/11/2021;16;0;R
ES0031408111422004VY0F;03/11/2021;17;0;R
ES0031408111422004VY0F;03/11/2021;18;0;R
ES0031408111422004VY0F;03/11/2021;19;0;R
ES0031408111422004VY0F;03/11/2021;20;0;R
ES0031408111422004VY0F;03/11/2021;21;0;R
ES0031408111422004VY0F;03/11/2021;22;0;R
ES0031408111422004VY0F;03/11/2021;23;0;R
ES0031408111422004VY0F;04/11/2021;0;0;R
ES0031408111422004VY0F;04/11/2021;1;0;R
ES0031408111422004VY0F;04/11/2021;2;0;R
ES0031408111422004VY0F;04/11/2021;3;0;R
ES0031408111422004VY0F;04/11/2021;4;0;R
ES0031408111422004VY0F;04/11/2021;5;0;R
ES0031408111422004VY0F;04/11/2021;6;0;R
ES0031408111422004VY0F;04/11/2021;7;0;R
ES0031408111422004VY0F;04/11/2021;8;0;R
ES0031408111422004VY0F;04/11/2021;9;0;R
ES0031408111422004VY0F;04/11/2021;10;0;R
ES0031408111422004VY0F;04/11/2021;11;0;R
ES0031408111422004VY0F;04/11/2021;12;0;R
ES0031408111422004VY0F;04/11/2021;13;0;R
ES0031408111422004VY0F;04/11/2021;14;0;R
ES0031408111422004VY0F;04/11/2021;15;0;R
ES0031408111422004VY0F;04/11/2021;16;0;R
ES0031408111422004VY0F;04/11/2021;17;0;R
ES0031408111422004VY0F;04/11/2021;18;0;R
ES0031408111422004VY0F;04/11/2021;19;0;R
ES0031408111422004VY0F;04/11/2021;20;0;R
ES0031408111422004VY0F;04/11/2021;21;0;R
ES0031408111422004VY0F;04/11/2021;22;0;R
ES0031408111422004VY0F;04/11/2021;23;0;R
ES0031408111422004VY0F;05/11/2021;0;0;R
ES0031408111422004VY0F;05/11/2021;1;0;R
ES0031408111422004VY0F;05/11/2021;2;0;R
ES0031408111422004VY0F;05/11/2021;3;0;R
ES0031408111422004VY0F;05/11/2021;4;0;R
ES0031408111422004VY0F;05/11/2021;5;0;R
ES0031408111422004VY0F;05/11/2021;6;0;R
ES0031408111422004VY0F;05/11/2021;7;0;R
ES0031408111422004VY0F;05/11/2021;8;0;R
ES0031408111422004VY0F;05/11/2021;9;0;R
ES0031408111422004VY0F;05/11/2021;10;0;R
ES0031408111422004VY0F;05/11/2021;11;0;R
ES0031408111422004VY0F;05/11/2021;12;0;R
ES0031408111422004VY0F;05/11/2021;13;0;R
ES0031408111422004VY0F;05/11/2021;14;0;R
ES0031408111422004VY0F;05/11/2021;15;0;R
ES0031408111422004VY0F;05/11/2021;16;0;R
ES0031408111422004VY0F;05/11/2021;17;0;R
ES0031408111422004VY0F;05/11/2021;18;0;R
ES0031408111422004VY0F;05/11/2021;19;0;R
ES0031408111422004VY0F;05/11/2021;20;0;R
ES0031408111422004VY0F;05/11/2021;21;0;R
ES0031408111422004VY0F;05/11/2021;22;0;R
ES0031408111422004VY0F;05/11/2021;23;0;R
ES0031408111422004VY0F;06/11/2021;0;0;R
ES0031408111422004VY0F;06/11/2021;1;0;R
ES0031408111422004VY0F;06/11/2021;2;0;R
ES0031408111422004VY0F;06/11/2021;3;0;R
ES0031408111422004VY0F;06/11/2021;4;0;R
ES0031408111422004VY0F;06/11/2021;5;0;R
ES0031408111422004VY0F;06/11/2021;6;0;R
ES0031408111422004VY0F;06/11/2021;7;0;R
ES0031408111422004VY0F;06/11/2021;8;0;R
ES0031408111422004VY0F;06/11/2021;9;0;R
ES0031408111422004VY0F;06/11/2021;10;0;R
ES0031408111422004VY0F;06/11/2021;11;0;R
ES0031408111422004VY0F;06/11/2021;12;0;R
ES0031408111422004VY0F;06/11/2021;13;0;R
ES0031408111422004VY0F;06/11/2021;14;0;R
ES0031408111422004VY0F;06/11/2021;15;0;R
ES0031408111422004VY0F;06/11/2021;16;0;R
ES0031408111422004VY0F;06/11/2021;17;0;R
ES0031408111422004VY0F;06/11/2021;18;0;R
ES0031408111422004VY0F;06/11/2021;19;0;R
ES0031408111422004VY0F;06/11/2021;20;0;R
ES0031408111422004VY0F;06/11/2021;21;0;R
ES0031408111422004VY0F;06/11/2021;22;0;R
ES0031408111422004VY0F;06/11/2021;23;0;R
ES0031408111422004VY0F;07/11/2021;0;0;R
ES0031408111422004VY0F;07/11/2021;1;0;R
ES0031408111422004VY0F;07/11/2021;2;0;R
ES0031408111422004VY0F;07/11/2021;3;0;R
ES0031408111422004VY0F;07/11/2021;4;0;R
ES0031408111422004VY0F;07/11/2021;5;0;R
ES0031408111422004VY0F;07/11/2021;6;0;R
ES0031408111422004VY0F;07/11/2021;7;0;R
ES0031408111422004VY0F;07/11/2021;8;0;R
ES0031408111422004VY0F;07/11/2021;9;0;R
ES0031408111422004VY0F;07/11/2021;10;0;R
ES0031408111422004VY0F;07/11/2021;11;0;R
ES0031408111422004VY0F;07/11/2021;12;0;R
ES0031408111422004VY0F;07/11/2021;13;0;R
ES0031408111422004VY0F;07/11/2021;14;0;R
ES0031408111422004VY0F;07/11/2021;15;0;R
ES0031408111422004VY0F;07/11/2021;16;0;R
ES0031408111422004VY0F;07/11/2021;17;0;R
ES0031408111422004VY0F;07/11/2021;18;0;R
ES0031408111422004VY0F;07/11/2021;19;0;R
ES0031408111422004VY0F;07/11/2021;20;0;R
ES0031408111422004VY0F;07/11/2021;21;0;R
ES0031408111422004VY0F;07/11/2021;22;0;R
ES0031408111422004VY0F;07/11/2021;23;0;R
ES0031408111422004VY0F;08/11/2021;0;0;R
ES0031408111422004VY0F;08/11/2021;1;0;R
ES0031408111422004VY0F;08/11/2021;2;0;R
ES0031408111422004VY0F;08/11/2021;3;0;R
ES0031408111422004VY0F;08/11/2021;4;0;R
ES0031408111422004VY0F;08/11/2021;5;0;R
ES0031408111422004VY0F;08/11/2021;6;0;R
ES0031408111422004VY0F;08/11/2021;7;0;R
ES0031408111422004VY0F;08/11/2021;8;0;R
ES0031408111422004VY0F;08/11/2021;9;0;R
ES0031408111422004VY0F;08/11/2021;10;0;R
ES0031408111422004VY0F;08/11/2021;11;0;R
ES0031408111422004VY0F;08/11/2021;12;0;R
ES0031408111422004VY0F;08/11/2021;13;0;R
ES0031408111422004VY0F;08/11/2021;14;0;R
ES0031408111422004VY0F;08/11/2021;15;0;R
ES0031408111422004VY0F;08/11/2021;16;0;R
ES0031408111422004VY0F;08/11/2021;17;0;R
ES0031408111422004VY0F;08/11/2021;18;0;R
ES0031408111422004VY0F;08/11/2021;19;0;R
ES0031408111422004VY0F;08/11/2021;20;0;R
ES0031408111422004VY0F;08/11/2021;21;0;R
ES0031408111422004VY0F;08/11/2021;22;0;R
ES0031408111422004VY0F;08/11/2021;23;0;R
ES0031408111422004VY0F;09/11/2021;0;0;R
ES0031408111422004VY0F;09/11/2021;1;0;R
ES0031408111422004VY0F;09/11/2021;2;0;R
ES0031408111422004VY0F;09/11/2021;3;0;R
ES0031408111422004VY0F;09/11/2021;4;0;R
ES0031408111422004VY0F;09/11/2021;5;0;R
ES0031408111422004VY0F;09/11/2021;6;0;R
ES0031408111422004VY0F;09/11/2021;7;0;R
ES0031408111422004VY0F;09/11/2021;8;0;R
ES0031408111422004VY0F;09/11/2021;9;0;R
ES0031408111422004VY0F;09/11/2021;10;0;R
ES0031408111422004VY0F;09/11/2021;11;0;R
ES0031408111422004VY0F;09/11/2021;12;0;R
ES0031408111422004VY0F;09/11/2021;13;0;R
ES0031408111422004VY0F;09/11/2021;14;0;R
ES0031408111422004VY0F;09/11/2021;15;0;R
ES0031408111422004VY0F;09/11/2021;16;0;R
ES0031408111422004VY0F;09/11/2021;17;0;R
ES0031408111422004VY0F;09/11/2021;18;0;R
ES0031408111422004VY0F;09/11/2021;19;0;R
ES0031408111422004VY0F;09/11/2021;20;0;R
ES0031408111422004VY0F;09/11/2021;21;0;R
ES0031408111422004VY0F;09/11/2021;22;0;R
ES0031408111422004VY0F;09/11/2021;23;0;R
ES0031408111422004VY0F;10/11/2021;0;0;R
ES0031408111422004VY0F;10/11/2021;1;0;R
ES0031408111422004VY0F;10/11/2021;2;0;R
ES0031408111422004VY0F;10/11/2021;3;0;R
ES0031408111422004VY0F;10/11/2021;4;0;R
ES0031408111422004VY0F;10/11/2021;5;0;R
ES0031408111422004VY0F;10/11/2021;6;0;R
ES0031408111422004VY0F;10/11/2021;7;0;R
ES0031408111422004VY0F;10/11/2021;8;0;R
ES0031408111422004VY0F;10/11/2021;9;0;R
ES0031408111422004VY0F;10/11/2021;10;0;R
ES0031408111422004VY0F;10/11/2021;11;0;R
ES0031408111422004VY0F;10/11/2021;12;0;R
ES0031408111422004VY0F;10/11/2021;13;0;R
ES0031408111422004VY0F;10/11/2021;14;0;R
ES0031408111422004VY0F;10/11/2021;15;0;R
ES0031408111422004VY0F;10/11/2021;16;0;R
ES0031408111422004VY0F;10/11/2021;17;0;R
ES0031408111422004VY0F;10/11/2021;18;0;R
ES0031408111422004VY0F;10/11/2021;19;0;R
ES0031408111422004VY0F;10/11/2021;20;0;R
ES0031408111422004VY0F;10/11/2021;21;0;R
ES0031408111422004VY0F;10/11/2021;22;0;R
ES0031408111422004VY0F;10/11/2021;23;0;R
ES0031408111422004VY0F;11/11/2021;0;0;R
ES0031408111422004VY0F;11/11/2021;1;0;R
ES0031408111422004VY0F;11/11/2021;2;0;R
ES0031408111422004VY0F;11/11/2021;3;0;R
ES0031408111422004VY0F;11/11/2021;4;0;R
ES0031408111422004VY0F;11/11/2021;5;0;R
ES0031408111422004VY0F;11/11/2021;6;0;R
ES0031408111422004VY0F;11/11/2021;7;0;R
ES0031408111422004VY0F;11/11/2021;8;0;R
ES0031408111422004VY0F;11/11/2021;9;0;R
ES0031408111422004VY0F;11/11/2021;10;0;R
ES0031408111422004VY0F;11/11/2021;11;0;R
ES0031408111422004VY0F;11/11/2021;12;0;R
ES0031408111422004VY0F;11/11/2021;13;0;R
ES0031408111422004VY0F;11/11/2021;14;0;R
ES0031408111422004VY0F;11/11/2021;15;0;R
ES0031408111422004VY0F;11/11/2021;16;0;R
ES0031408111422004VY0F;11/11/2021;17;0;R
ES0031408111422004VY0F;11/11/2021;18;0;R
ES0031408111422004VY0F;11/11/2021;19;0;R
ES0031408111422004VY0F;11/11/2021;20;0;R
ES0031408111422004VY0F;11/11/2021;21;0;R
ES0031408111422004VY0F;11/11/2021;22;0;R
ES0031408111422004VY0F;11/11/2021;23;0;R
ES0031408111422004VY0F;12/11/2021;0;0;R
ES0031408111422004VY0F;12/11/2021;1;0;R
ES0031408111422004VY0F;12/11/2021;2;0;R
ES0031408111422004VY0F;12/11/2021;3;0;R
ES0031408111422004VY0F;12/11/2021;4;0;R
ES0031408111422004VY0F;12/11/2021;5;0;R
ES0031408111422004VY0F;12/11/2021;6;0;R
ES0031408111422004VY0F;12/11/2021;7;0;R
ES0031408111422004VY0F;12/11/2021;8;0;R
ES0031408111422004VY0F;12/11/2021;9;0;R
ES0031408111422004VY0F;12/11/2021;10;0;R
ES0031408111422004VY0F;12/11/2021;11;0;R
ES0031408111422004VY0F;12/11/2021;12;0;R
ES0031408111422004VY0F;12/11/2021;13;0;R
ES0031408111422004VY0F;12/11/2021;14;0;R
ES0031408111422004VY0F;12/11/2021;15;0;R
ES0031408111422004VY0F;12/11/2021;16;0;R
ES0031408111422004VY0F;12/11/2021;17;0;R
ES0031408111422004VY0F;12/11/2021;18;0;R
ES0031408111422004VY0F;12/11/2021;19;0;R
ES0031408111422004VY0F;12/11/2021;20;0;R
ES0031408111422004VY0F;12/11/2021;21;0;R
ES0031408111422004VY0F;12/11/2021;22;0;R
ES0031408111422004VY0F;12/11/2021;23;0;R
ES0031408111422004VY0F;13/11/2021;0;0;R
ES0031408111422004VY0F;13/11/2021;1;0;R
ES0031408111422004VY0F;13/11/2021;2;0;R
ES0031408111422004VY0F;13/11/2021;3;0;R
ES0031408111422004VY0F;13/11/2021;4;0;R
ES0031408111422004VY0F;13/11/2021;5;0;R
ES0031408111422004VY0F;13/11/2021;6;0;R
ES0031408111422004VY0F;13/11/2021;7;0;R
ES0031408111422004VY0F;13/11/2021;8;0;R
ES0031408111422004VY0F;13/11/2021;9;0;R
ES0031408111422004VY0F;13/11/2021;10;0;R
ES0031408111422004VY0F;13/11/2021;11;0;R
ES0031408111422004VY0F;13/11/2021;12;0;R
ES0031408111422004VY0F;13/11/2021;13;0;R
ES0031408111422004VY0F;13/11/2021;14;0;R
ES0031408111422004VY0F;13/11/2021;15;0;R
ES0031408111422004VY0F;13/11/2021;16;0;R
ES0031408111422004VY0F;13/11/2021;17;0;R
ES0031408111422004VY0F;13/11/2021;18;0;R
ES0031408111422004VY0F;13/11/2021;19;0;R
ES0031408111422004VY0F;13/11/2021;20;0;R
ES0031408111422004VY0F;13/11/2021;21;0;R
ES0031408111422004VY0F;13/11/2021;22;0;R
ES0031408111422004VY0F;13/11/2021;23;0;R
ES0031408111422004VY0F;14/11/2021;0;0;R
ES0031408111422004VY0F;14/11/2021;1;0;R
ES0031408111422004VY0F;14/11/2021;2;0;R
ES0031408111422004VY0F;14/11/2021;3;0;R
ES0031408111422004VY0F;14/11/2021;4;0;R
ES0031408111422004VY0F;14/11/2021;5;0;R
ES0031408111422004VY0F;14/11/2021;6;0;R
ES0031408111422004VY0F;14/11/2021;7;0;R
ES0031408111422004VY0F;14/11/2021;8;0;R
ES0031408111422004VY0F;14/11/2021;9;0;R
ES0031408111422004VY0F;14/11/2021;10;0;R
ES0031408111422004VY0F;14/11/2021;11;0;R
ES0031408111422004VY0F;14/11/2021;12;0;R
ES0031408111422004VY0F;14/11/2021;13;0;R
ES0031408111422004VY0F;14/11/2021;14;0;R
ES0031408111422004VY0F;14/11/2021;15;0;R
ES0031408111422004VY0F;14/11/2021;16;0;R
ES0031408111422004VY0F;14/11/2021;17;0;R
ES0031408111422004VY0F;14/11/2021;18;0;R
ES0031408111422004VY0F;14/11/2021;19;0;R
ES0031408111422004VY0F;14/11/2021;20;0;R
ES0031408111422004VY0F;14/11/2021;21;0;R
ES0031408111422004VY0F;14/11/2021;22;0;R
ES0031408111422004VY0F;14/11/2021;23;0;R
ES0031408111422004VY0F;15/11/2021;0;0;R
ES0031408111422004VY0F;15/11/2021;1;0;R
ES0031408111422004VY0F;15/11/2021;2;0;R
ES0031408111422004VY0F;15/11/2021;3;0;R
ES0031408111422004VY0F;15/11/2021;4;0;R
ES0031408111422004VY0F;15/11/2021;5;0;R
ES0031408111422004VY0F;15/11/2021;6;0;R
ES0031408111422004VY0F;15/11/2021;7;0;R
ES0031408111422004VY0F;15/11/2021;8;0;R
ES0031408111422004VY0F;15/11/2021;9;0;R
ES0031408111422004VY0F;15/11/2021;10;0;R
ES0031408111422004VY0F;15/11/2021;11;0;R
ES0031408111422004VY0F;15/11/2021;12;0;R
ES0031408111422004VY0F;15/11/2021;13;0;R
ES0031408111422004VY0F;15/11/2021;14;0;R
ES0031408111422004VY0F;15/11/2021;15;0;R
ES0031408111422004VY0F;15/11/2021;16;0;R
ES0031408111422004VY0F;15/11/2021;17;0;R
ES0031408111422004VY0F;15/11/2021;18;0;R
ES0031408111422004VY0F;15/11/2021;19;0;R
ES0031408111422004VY0F;15/11/2021;20;0;R
ES0031408111422004VY0F;15/11/2021;21;0;R
ES0031408111422004VY0F;15/11/2021;22;0;R
ES0031408111422004VY0F;15/11/2021;23;0;R
ES0031408111422004VY0F;16/11/2021;0;0;R
ES0031408111422004VY0F;16/11/2021;1;0;R
ES0031408111422004VY0F;16/11/2021;2;0;R
ES0031408111422004VY0F;16/11/2021;3;0;R
ES0031408111422004VY0F;16/11/2021;4;0;R
ES0031408111422004VY0F;16/11/2021;5;0;R
ES0031408111422004VY0F;16/11/2021;6;0;R
ES0031408111422004VY0F;16/11/2021;7;0;R
ES0031408111422004VY0F;16/11/2021;8;0;R
ES0031408111422004VY0F;16/11/2021;9;0;R
ES0031408111422004VY0F;16/11/2021;10;0;R
ES0031408111422004VY0F;16/11/2021;11;0;R
ES0031408111422004VY0F;16/11/2021;12;0;R
ES0031408111422004VY0F;16/11/2021;13;0;R
ES0031408111422004VY0F;16/11/2021;14;0;R
ES0031408111422004VY0F;16/11/2021;15;0;R
ES0031408111422004VY0F;16/11/2021;16;0;R
ES0031408111422004VY0F;16/11/2021;17;0;R
ES0031408111422004VY0F;16/11/2021;18;0;R
ES0031408111422004VY0F;16/11/2021;19;0;R
ES0031408111422004VY0F;16/11/2021;20;0;R
ES0031408111422004VY0F;16/11/2021;21;0;R
ES0031408111422004VY0F;16/11/2021;22;0;R
ES0031408111422004VY0F;16/11/2021;23;0;R
ES0031408111422004VY0F;17/11/2021;0;0;R
ES0031408111422004VY0F;17/11/2021;1;0;R
ES0031408111422004VY0F;17/11/2021;2;0;R
ES0031408111422004VY0F;17/11/2021;3;0;R
ES0031408111422004VY0F;17/11/2021;4;0;R
ES0031408111422004VY0F;17/11/2021;5;0;R
ES0031408111422004VY0F;17/11/2021;6;0;R
ES0031408111422004VY0F;17/11/2021;7;0;R
ES0031408111422004VY0F;17/11/2021;8;0;R
ES0031408111422004VY0F;17/11/2021;9;0;R
ES0031408111422004VY0F;17/11/2021;10;0;R
ES0031408111422004VY0F;17/11/2021;11;0;R
ES0031408111422004VY0F;17/11/2021;12;0;R
ES0031408111422004VY0F;17/11/2021;13;0;R
ES0031408111422004VY0F;17/11/2021;14;0;R
ES0031408111422004VY0F;17/11/2021;15;0;R
ES0031408111422004VY0F;17/11/2021;16;0;R
ES0031408111422004VY0F;17/11/2021;17;0;R
ES0031408111422004VY0F;17/11/2021;18;0;R
ES0031408111422004VY0F;17/11/2021;19;0;R
ES0031408111422004VY0F;17/11/2021;20;0;R
ES0031408111422004VY0F;17/11/2021;21;0;R
ES0031408111422004VY0F;17/11/2021;22;0;R
ES0031408111422004VY0F;17/11/2021;23;0;R
ES0031408111422004VY0F;18/11/2021;0;0;R
ES0031408111422004VY0F;18/11/2021;1;0;R
ES0031408111422004VY0F;18/11/2021;2;0;R
ES0031408111422004VY0F;18/11/2021;3;0;R
ES0031408111422004VY0F;18/11/2021;4;0;R
ES0031408111422004VY0F;18/11/2021;5;0;R
ES0031408111422004VY0F;18/11/2021;6;0;R
ES0031408111422004VY0F;18/11/2021;7;0;R
ES0031408111422004VY0F;18/11/2021;8;0;R
ES0031408111422004VY0F;18/11/2021;9;0;R
ES0031408111422004VY0F;18/11/2021;10;0;R
ES0031408111422004VY0F;18/11/2021;11;0;R
ES0031408111422004VY0F;18/11/2021;12;0;R
ES0031408111422004VY0F;18/11/2021;13;0;R
ES0031408111422004VY0F;18/11/2021;14;0;R
ES0031408111422004VY0F;18/11/2021;15;0;R
ES0031408111422004VY0F;18/11/2021;16;0;R
ES0031408111422004VY0F;18/11/2021;17;0;R
ES0031408111422004VY0F;18/11/2021;18;0;R
ES0031408111422004VY0F;18/11/2021;19;0;R
ES0031408111422004VY0F;18/11/2021;20;0;R
ES0031408111422004VY0F;18/11/2021;21;0;R
ES0031408111422004VY0F;18/11/2021;22;0;R
ES0031408111422004VY0F;18/11/2021;23;0;R
ES0031408111422004VY0F;19/11/2021;0;0;R
ES0031408111422004VY0F;19/11/2021;1;0;R
ES0031408111422004VY0F;19/11/2021;2;0;R
ES0031408111422004VY0F;19/11/2021;3;0;R
ES0031408111422004VY0F;19/11/2021;4;0;R
ES0031408111422004VY0F;19/11/2021;5;0;R
ES0031408111422004VY0F;19/11/2021;6;0;R
ES0031408111422004VY0F;19/11/2021;7;0;R
ES0031408111422004VY0F;19/11/2021;8;0;R
ES0031408111422004VY0F;19/11/2021;9;0;R
ES0031408111422004VY0F;19/11/2021;10;0;R
ES0031408111422004VY0F;19/11/2021;11;0;R
ES0031408111422004VY0F;19/11/2021;12;0;R
ES0031408111422004VY0F;19/11/2021;13;0;R
ES0031408111422004VY0F;19/11/2021;14;0;R
ES0031408111422004VY0F;19/11/2021;15;0;R
ES0031408111422004VY0F;19/11/2021;16;0;R
ES0031408111422004VY0F;19/11/2021;17;0;R
ES0031408111422004VY0F;19/11/2021;18;0;R
